"id_rider";"rider_full_name";"rider_weight";"rider_height";"loc_birth";"date_birth";"birth_latitude";"birth_longitude"
2025;Philipp Öttl;;;;;;
761;Sascha Hommel;;;Reichenbach;1990-02-27;50,6200076;12,298936
145;Peter Politiek;;;Berchtesgaden;1965-03-24;47,63108;13,0021634
3403;Borja Gómez;69;183;Spain;;39,3260685;-4,8379791
2373;Tomoyoshi Koyama;;;;;;
602;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
2641;Ricard Cardús;;;;;;
891;Jorge Lorenzo;;;Palma de Mallorca;1987-05-04;39,5695818;2,6500745
1488;Shuhei Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
3280;Fermín Aldeguer;69;181;Murcia;2005-04-05;37,9923795;-1,1305431
215;Alex Hofmann;;;;;;
1420;Jonas Folger;68;177;Mühldorf;1993-08-13;48,2405007;12,5250991
1111;Nikki Coates;;;;;;
1695;Valentin Debise;;;Urbino;1979-02-16;43,7262608;12,6363135
859;Franz Aschenbrenner;;;;;;
2021;Niccolò Antonelli;56;166;Cattolica;1996-02-23;43,9639933;12,7441515
629;Chow Ho-Wan;;;;;;
261;Grégory Leblanc;;;Meaux;1985-06-30;48,9582708;2,8773541
1164;Tobias Siegert;;;;;;
139;Osamu Miyazaki;;;Yamaguchiken;1966-01-23;34,2379614;131,5873845
1754;Danny Webb;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
502;Lee Dickinson;;;;;;
1430;Lorenzo Savadori;67;177;Cesena;1993-04-04;44,136352;12,2422442
292;Joshua Waters;62;171;;2005-09-02;;
406;Álvaro Molina;;;;;;
3163;Jake Dixon;63;178;Dover;1996-01-15;51,1251275;1,3134228
2431;Isaac Viñales;66;174;Llança;1993-11-06;42,3646215;3,1581373
124;Max Sabbatani;39;150;Forli;1975-08-04;44,2227278;12,041273
296;Katja Poensgen;;;;;;
2259;Edgar Pons;;;;;;
2674;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
3228;Xavi Cardelús;63;175;Andorra la Vella;1998-05-15;42,5069391;1,5212467
3234;Adam Norrodin;;;;;;
30;Chuck Sorensen;;;;;;
1556;Eduard López;;;;;;
1951;Hafizh Syahrin;66;180;Ampang;1994-05-05;3,1505103;101,7601684
1591;John McPhee;57;167;Oban;1994-07-14;56,415695;-5,4734688
1017;Andrew Pitt;;;Kempsey;1976-02-19;-31,0798092;152,842289
1277;Lukáš Pešek;;;;;;
3262;Daniel Holgado;58;167;Sant Vicent del Raspeig;2005-04-27;38,3964248;-0,5250339
3061;Maximilian Kofler;58;173;Voecklabruck;2000-08-18;48,0078587;13,6460378
596;Yuki Takahashi;;;Saitama;1989-11-26;35,9754168;139,4160114
79;Jakub Smrž;;;;;;
1624;Marcel Schrötter;68;171;Landsberg;1993-01-02;48,0514973;10,8737728
2051;Toni Elías;61;163;Manresa;1983-03-26;41,7288939;1,8286765
204;Ángel Rodríguez;;;;;;
943;Nico Vivarelli;66;171;Alcoy;1988-09-27;38,6982275;-0,4747767
2917;Pol Espargaró;64;170;Granollers;1991-06-10;41,6079555;2,2876008
610;Andrea Ballerini;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
2391;Andrea Locatelli;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
3082;Ryusei Yamanaka;60;172;Yotsukaido;2001-11-06;35,6696551;140,1679445
638;Dario Giuseppetti;;;;;;
1498;Timothy Hastings;;;;;;
2295;Jorge Navarro;64;173;La Puebla de Vallbona;1996-02-03;39,5907339;-0,5532185
1867;Scott Redding;78;185;Quedgeley;1993-01-04;51,8274128;-2,2773034
2157;Lachlan Kavney;;;;;;
820;Andreas Mårtensson;60;165;Cattolica;1996-01-10;43,9639933;12,7441515
3014;Iker Lecuona;70;179;Valencia;2000-01-06;39,4697065;-0,3763353
2347;Remy Gardner;;;;;;
694;Li Zheng Peng;;;;;;
2828;Bo Bendsneyder;69;184;Rotterdam;1999-03-04;51,9244424;4,47775
165;Sete Gibernau;70;177;Barcelona;1972-12-15;41,3828939;2,1774322
2958;Zulfahmi Khairuddin;;;;;;
3335;Maximilian Kofler;58;173;Voecklabruck;2000-08-18;48,0078587;13,6460378
418;Andrea Ballerini;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
917;Manuel Poggiali;58;170;San Marino;1983-02-14;43,9458623;12,458306
1481;Sandro Cortese;66;169;Ochsenhausen;1990-01-06;48,0711222;9,9512104
1696;Valentino Rossi;;;Urbino;1979-02-16;43,7262608;12,6363135
382;Tekkyu Kayo;;;;;;
3095;Stefano Nepa;58;167;Giulianova;2001-11-21;42,7534856;13,9667011
3405;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
1456;Michel Fabrizio;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
216;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
715;Mateo Túnez;;;;;;
1148;Shuhei Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
1567;Gábor Talmácsi;;;;;;
3059;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
1047;Federico Sandi;;;;;;
2449;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
2163;Luca Amato;;;Modena;1963-05-17;44,5384728;10,935960870530739
898;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
3392;Alonso López;70;181;Madrid;2001-12-21;40,4167047;-3,7035825
3450;Jordi Torres;;181;Rubí;1987-08-27;41,4936194;2,0319476
2858;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
3274;Elia Bartolini;;;;;;
3123;Alejandro Medina;72;177;Malaga;1997-01-02;36,7213028;-4,4216366
90;Jean-Michel Bayle;;;;;;
840;Dan Linfoot;;;Horragate;1988-07-08;;
476;James Ellison;;;Sheffield;1980-10-05;53,3806626;-1,4702278
463;Grégory Leblanc;;;Meaux;1985-06-30;48,9582708;2,8773541
2737;Jorge Navarro;64;173;La Puebla de Vallbona;1996-02-03;39,5907339;-0,5532185
2198;Robin Mulhauser;;;;;;
2636;Ramdan Rosli;;;;;;
3406;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
1795;Jorge Lorenzo;;;Palma de Mallorca;1987-05-04;39,5695818;2,6500745
2631;Nicky Hayden;;;Owensboro;1981-07-30;37,7742152;-87,1133304
1680;Shoya Tomizawa;;;;;;
2740;Julián Simón;63;168;Villacañas;1987-04-03;39,625027;-3,333785
1905;Alessandro Andreozzi;72;174;Rimini;1999-01-16;43,9470982;12,630768610516004
3401;Barry Baltus;70;179;Namur;2004-05-03;50,4665284;4,8661892
1261;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
3097;Sylvain Guintoli;;;;;;
1160;Taro Sekiguchi;;;;;;
333;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
3417;David Salvador;55;162;;;;
2017;Mike Di Meglio;70;171;Toulouse;1988-01-17;43,6044622;1,4442469
512;Manuel Mickan;57;167;Camposampiero;1996-07-16;45,57176;11,9319294
758;Ryuji Yokoe;;;Miyagi;1978-01-18;38,3880155;140,9761025
3209;Riccardo Rossi;60;173;Genova;2002-03-21;44,40726;8,9338624
2022;Nicky Hayden;;;Owensboro;1981-07-30;37,7742152;-87,1133304
829;Brent Rigoli;;;;;;
1664;Riccardo Moretti;60;173;Genova;2002-03-21;44,40726;8,9338624
1062;Imre Tóth;58;169;Budapest;1985-09-06;47,4978789;19,0402383
1245;Jake Horne;;;;1924-10-08;;
787;Toshihisa Kuzuhara;;;Okinawa;1965-02-17;26,5707754;128,0255901
2322;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
1600;Julián Simón;63;168;Villacañas;1987-04-03;39,625027;-3,333785
3418;David Salvador;55;162;;;;
2906;Maximilian Kofler;58;173;Voecklabruck;2000-08-18;48,0078587;13,6460378
1766;Hafizh Syahrin;66;180;Ampang;1994-05-05;3,1505103;101,7601684
522;Matthew Kuhne;;;;;;
1368;Bastien Chesaux;66;176;Belmont;1991-11-02;48,4086571;7,2386756
2451;Katsuyuki Nakasuga;;;;;;
1641;Mohamad Zamri Baba;;;;;;
170;Shinya Nakano;58;167;Chiba;1977-10-10;35,549399;140,2647303
1618;Luca Marconi;69;184;Urbino;1997-08-10;43,7262608;12,6363135
2156;Kyle Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
2196;Ratthapark Wilairot;;;;;;
741;Olivier Jacque;;;;;;
2001;Marcel Schrötter;68;171;Landsberg;1993-01-02;48,0514973;10,8737728
1774;Héctor Faubel;;;;;;
3088;Simone Corsi;;;;;;
1735;Blake Leigh-Smith;;;;;;
243;Daijiro Kato;;;Saitama;1976-07-04;35,9754168;139,4160114
1271;Lorenzo Zanetti;;;;;;
115;Marco Petrini;;;;;;
34;Daisaku Sakai;;;;;;
2379;Álex Mariñelarena;;;;;;
1352;Alberto Moncayo;;;;;;
186;Thierry van den Bosch;;;;;;
2931;Stefan Bradl;63;170;Augsburg;1989-11-29;48,3668041;10,8986971
1356;Alessandro Tonucci;60;167;Fano;1993-04-23;43,8424173;13,0146632
1442;Marc Márquez;64;169;Cervera;1993-02-17;41,6730667;1,2729426
2933;Stefano Manzi;70;183;Rimini;1999-03-29;43,9470982;12,630768610516004
536;Mikko Kyyhkynen;;;;;;
1216;Doni Tata Pradita;;;;;;
508;Malcolm Esler;;;;;;
298;Kenny Roberts Jr,;;;Mountain View;1973-07-25;37,3893889;-122,0832101
987;Thomas Mayer;;;;;;
457;Gert-Jan Kok;;;;;;
2986;Carlos Tatay;57;174;Valencia;2003-05-07;39,4697065;-0,3763353
401;Yuki Takahashi;;;Saitama;1989-11-26;35,9754168;139,4160114
219;Andrea Ballerini;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
509;Manuel Hernández;;;;;;
2675;Alex Fabbri;72;176;Barcelona;1995-12-08;41,3828939;2,1774322
2937;Sylvain Guintoli;;;;;;
3089;Simone Corsi;;;;;;
3426;Eric Granado;70;173;Sao Paulo;1996-06-10;-23,5506507;-46,6333824
3464;Lorenzo Savadori;67;177;Cesena;1993-04-04;44,136352;12,2422442
1625;Marco Melandri;63;179;Conil de la Frontera;1997-12-16;36,277054;-6,0881874
2422;Francesco Bagnaia;67;176;Torino;1997-01-14;45,0677551;7,6824892
3641;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
3065;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
3639;Mattia Casadei;67;175;;1999-07-02;;
88;Javier Machado;;;;;;
148;Ralf Waldmann;;;;;;
299;Klaus Nöhles;;;;;;
2149;Julián Simón;63;168;Villacañas;1987-04-03;39,625027;-3,333785
3317;Lorenzo Fellon;59;170;Avignon;2004-07-15;43,9492493;4,8059012
3074;Randy de Puniet;65;169;Maisons Laffitte;1981-02-14;48,9461437;2,1450951
1763;Felix Forstenhäusler;;;;;;
1723;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
1086;Kev Coghlan;58;171;Perth;1988-06-23;-31,9558933;115,8605855
2468;Marc Márquez;64;169;Cervera;1993-02-17;41,6730667;1,2729426
2005;Massimo Roccoli;;;Cattolica;1987-01-20;43,9639933;12,7441515
1167;Tomoyoshi Koyama;;;;;;
1291;Michal Prášek;;;;;;
3261;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
1105;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
2557;Danny Kent;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
500;Kris Weston;;;;;;
453;Frederik Watz;;;;;;
1875;Sturla Fagerhaug;;;;;;
1525;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
328;Michele Conti;;;Lecco;1983-07-03;45,9005485;9,41202482143963
2546;Arón Canet;67;170;Corbera;1999-09-30;39,1580768;-0,3540631
26;Christian Elkin;;;Frejus;1957-09-05;43,4330308;6,7360182
944;Nicolás Terol;66;171;Alcoy;1988-09-27;38,6982275;-0,4747767
3529;Zonta van den Goorbergh;60;178;;2005-12-01;;
310;Manuel Hernández;;;;;;
2450;Karel Hanika;64;180;Brno;1990-01-02;49,1922443;16,6113382
2385;Alessandro Tonucci;60;167;Fano;1993-04-23;43,8424173;13,0146632
2439;Jonas Folger;68;177;Mühldorf;1993-08-13;48,2405007;12,5250991
1257;Jorge Lorenzo;;;Palma de Mallorca;1987-05-04;39,5695818;2,6500745
793;Yuki Hamamoto;;;;;;
1109;Nicky Hayden;;;Owensboro;1981-07-30;37,7742152;-87,1133304
2865;Jack Miller;64;173;Townsville;1995-01-18;-19,2569391;146,8239537
2358;Sandro Cortese;66;169;Ochsenhausen;1990-01-06;48,0711222;9,9512104
780;Thomas Mayer;;;;;;
1115;Omar Menghi;;;;;;
3253;Bo Bendsneyder;69;184;Rotterdam;1999-03-04;51,9244424;4,47775
2107;Danilo Petrucci;80;181;Terni;1990-10-24;42,6539486;12,439652829139407
927;Meik Kevin Minnerop;;;;;;
690;Kenny Roberts Jr,;;;Mountain View;1973-07-25;37,3893889;-122,0832101
597;Yukio Kagayama;60;172;Yotsukaido;2001-11-06;35,6696551;140,1679445
2266;Florian Marino;;;Lerici;1968-12-08;44,0736073;9,9099135
3017;Jake Dixon;63;178;Dover;1996-01-15;51,1251275;1,3134228
782;Tohru Ukawa;;;;;;
3516;Taiyo Furusato;56;161;;2005-07-12;;
2129;Hyuga Watanabe;;;;1990-10-02;;
1331;Sérgio Batista;60;167;;2003-03-22;;
1392;Efrén Vázquez;56;160;Barakaldo;1986-09-02;43,29548;-2,9900933
2574;Gabriel Martínez-Ábrego;61;168;Barcelona;1996-10-12;41,3828939;2,1774322
1966;Joan Olivé;69;181;Palma de Mallorca;1997-09-01;39,5695818;2,6500745
3452;Jorge Navarro;64;173;La Puebla de Vallbona;1996-02-03;39,5907339;-0,5532185
2787;Saeed Al Sulaiti;;;;;;
1007;Alen Győrfi;;;;;;
1117;Patrick Unger;;;;1959-03-08;;
1426;Karel Pešek;;;;;;
2840;Danny Kent;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
2927;Shizuka Okazaki;;;Kanagawa;1992-06-12;35,4342935;139,374753
1500;Toby Markham;;;;;;
3149;Edgar Pons;;;;;;
431;Chaz Davies;;;;;;
258;Gino Borsoi;;;;;;
3556;Brad Binder;63;170;Potchefstroom;1995-08-11;-26,707778;27,095833
3557;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
3569;David Almansa;;;España;;39,3260685;-4,8379791
3570;David Alonso;55;162;;;;
3571;David Muñoz;53;168;;2006-05-15;;
3572;David Salvador;55;162;;;;
127;Midge Smart;;;;;;
3574;Deniz Öncü;61;172;Alanya;2003-07-26;36,8864752;30,7029585
2687;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
3172;John McPhee;57;167;Oban;1994-07-14;56,415695;-5,4734688
2755;Luca Marini;69;184;Urbino;1997-08-10;43,7262608;12,6363135
1840;Miguel Oliveira;63;170;Pragal;1995-01-04;38,6662386;-9,1799968
1466;Nicolás Terol;66;171;Alcoy;1988-09-27;38,6982275;-0,4747767
1276;Luke Hinton;;;;;;
3433;Franco Morbidelli;67;176;Rome;1994-12-04;41,8933203;12,4829321
3438;Héctor Garzó;62;170;Valencia;1998-06-09;39,4697065;-0,3763353
3437;Hikari Okubo;58;168;Kodaira;1993-08-11;35,72522;139,476606
768;Shi Zhao Huang;;;;;;
2403;Claudio Corti;;;;;;
3246;Andrea Mantovani;74;180;Ferrara;1994-09-30;44,766764249999994;11,827938995640167
3184;Lorenzo Savadori;67;177;Cesena;1993-04-04;44,136352;12,2422442
1060;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
1411;Jakub Kornfeil;61;169;Kyjov;1993-04-08;49,0104456;17,1224867
2222;Zaqhwan Zaidi;;;;;;
2928;Simone Corsi;;;;;;
2826;Augusto Fernández;72;180;Madrid;1997-09-23;40,4167047;-3,7035825
3359;Stefano Valtulini;59;165;Calcinate;1996-07-05;45,619721;9,7988771
1162;Thomas Tallevi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
2052;Toni Elías;61;163;Manresa;1983-03-26;41,7288939;1,8286765
81;Jarno Boesveld;;;;;;
921;Martín Cárdenas;;;;;;
1770;Hiroshi Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
2990;Davide Pizzoli;;;;;;
3508;Somkiat Chantra;63;171;Chon Buri;1998-12-15;13,1857117;101,1210777
2701;Dominique Aegerter;69;174;Rohrbach;1990-09-30;49,0460974;7,2655417
2573;Franco Morbidelli;67;176;Rome;1994-12-04;41,8933203;12,4829321
1174;Yuki Hamamoto;;;;;;
59;Gregory Leblanc;;;Meaux;1985-06-30;48,9582708;2,8773541
1139;Sandro Cortese;66;169;Ochsenhausen;1990-01-06;48,0711222;9,9512104
3494;Piotr Biesiekirski;;;;;;
3558;Carlos Tatay;57;174;Valencia;2003-05-07;39,4697065;-0,3763353
1999;Manuel Tatasciore;;;;;;
2119;Francesco Bagnaia;67;176;Torino;1997-01-14;45,0677551;7,6824892
498;Kenny Roberts Jr,;;;Mountain View;1973-07-25;37,3893889;-122,0832101
529;Michel Fabrizio;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
1401;Hiroshi Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
3027;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
1836;Maverick Viñales;64;171;Figueres;1995-01-12;42,2666314;2,9638434
2711;Francesco Bagnaia;67;176;Torino;1997-01-14;45,0677551;7,6824892
2590;Joan Mir;69;181;Palma de Mallorca;1997-09-01;39,5695818;2,6500745
119;Matej Smrž;;;;;;
252;Fabrizio Lai;;;;;;
506;Lukáš Pešek;;;;;;
277;Jakub Smrž;;;;;;
2058;Valentino Rossi;;;Urbino;1979-02-16;43,7262608;12,6363135
2302;Katsuyuki Nakasuga;;;;;;
3129;Andrea Dovizioso;;;Forlimpopoli;1986-03-23;44,1873049;12,1259056
543;Norifumi Abe;63;175;Tokyo;1975-09-07;35,6821936;139,762221
2551;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
2988;Danilo Petrucci;80;181;Terni;1990-10-24;42,6539486;12,439652829139407
2049;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
41;David García;;;;;;
2883;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
1945;Franco Battaini;67;176;Torino;1997-01-14;45,0677551;7,6824892
736;Nicky Hayden;;;Owensboro;1981-07-30;37,7742152;-87,1133304
3004;Francesco Bagnaia;67;176;Torino;1997-01-14;45,0677551;7,6824892
1571;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
2374;Valentino Rossi;;;Urbino;1979-02-16;43,7262608;12,6363135
1984;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
1616;Loris Capirossi;59;165;Bologna;1973-04-04;44,4938203;11,3426327
555;Raymond Schouten;;;;;;
2497;Ricard Cardús;;;;;;
211;Alex Baldolini;;;;;;
427;Bryan Staring;;;;;;
2097;Bryan Staring;;;;;;
3544;Ana Carrasco;52;158;Murcia;1997-03-10;37,9923795;-1,1305431
2314;Luis Salom;59;170;Palma de Mallorca;1991-08-07;39,5695818;2,6500745
913;Lukáš Pešek;;;;;;
231;Chaz Davies;;;;;;
579;Tomoyoshi Koyama;;;;;;
1120;Philipp Eitzinger;;;;;;
1190;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
386;Tomas Palander;;;;;;
3620;Lorenzo Fellon;59;170;Avignon;2004-07-15;43,9492493;4,8059012
982;Su Rong Zai;;;;;;
626;Chaz Davies;;;;;;
1599;Jules Cluzel;;;;;;
1769;Hiroki Ono;;;;;;
2173;Martin Bauer;;;;;;
1560;Esteve Rabat;;;;;;
1020;Anthony West;67;175;Gold Coast;1981-07-17;-28,0023731;153,4145987
1553;Danny Webb;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
702;Mamoru Akiya;;;Yamaguchiken;1966-01-23;34,2379614;131,5873845
2002;Marcel Schrötter;68;171;Landsberg;1993-01-02;48,0514973;10,8737728
2561;Dominique Aegerter;69;174;Rohrbach;1990-09-30;49,0460974;7,2655417
749;Randy de Puniet;65;169;Maisons Laffitte;1981-02-14;48,9461437;2,1450951
393;Vesa Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
1943;Eric Granado;70;173;Sao Paulo;1996-06-10;-23,5506507;-46,6333824
2436;Joan Mir;69;181;Palma de Mallorca;1997-09-01;39,5695818;2,6500745
2666;Álex Rins;72;176;Barcelona;1995-12-08;41,3828939;2,1774322
2689;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
566;Shinya Nakano;58;167;Chiba;1977-10-10;35,549399;140,2647303
3374;Valentino Rossi;;;Urbino;1979-02-16;43,7262608;12,6363135
649;Esteve Rabat;;;;;;
1845;Nasser Al Malki;;;;;;
1914;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
2664;Yonny Hernández;72;183;Medellín;1988-07-25;6,2697018;-75,60252574475943
3247;Andrea Migno;60;165;Cattolica;1996-01-10;43,9639933;12,7441515
188;Tim Inkster;;;;;;
1408;Iván Maestro;;;;;;
1316;Sandro Cortese;66;169;Ochsenhausen;1990-01-06;48,0711222;9,9512104
1778;Jack Miller;64;173;Townsville;1995-01-18;-19,2569391;146,8239537
771;Shuhei Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
176;Stefano Bianco;70;183;Rimini;1999-03-29;43,9470982;12,630768610516004
2212;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
1043;Esteve Rabat;;;;;;
228;Brett Underwood;;;;;;
572;Steve Jenkner;;;;;;
2167;Lucas Mahias;;;;1989-04-14;;
426;Bruce Dunn;;;;;;
3537;Ai Ogura;60;169;Saitama;2001-01-26;35,9754168;139,4160114
2231;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
3484;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
3124;Alejandro Medina;72;177;Malaga;1997-01-02;36,7213028;-4,4216366
1748;Damien Raemy;;;London;1931-11-08;51,5074456;-0,1277653
76;Imre Tóth;58;169;Budapest;1985-09-06;47,4978789;19,0402383
3485;Maverick Viñales;64;171;Figueres;1995-01-12;42,2666314;2,9638434
2186;Mike Di Meglio;70;171;Toulouse;1988-01-17;43,6044622;1,4442469
305;Lucio Cecchinello;;;;;;
2004;Markus Reiterberger;;;;;;
1453;Michael Ranseder;;;;1995-12-21;;
2018;Miroslav Popov;;;;;;
1561;Ferruccio Lamborghini;;;;;;
816;Andrea Ballerini;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
1803;Julián Simón;63;168;Villacañas;1987-04-03;39,625027;-3,333785
1552;Danny Kent;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
2707;Fabio Quartararo;64;177;Nice;1999-04-20;43,7009358;7,2683912
513;Manuel Poggiali;58;170;San Marino;1983-02-14;43,9458623;12,458306
731;Mike Di Meglio;70;171;Toulouse;1988-01-17;43,6044622;1,4442469
3212;Sam Lowes;65;168;Lincoln;1990-09-14;40,8088861;-96,7077751
762;Sascha Hommel;;;Reichenbach;1990-02-27;50,6200076;12,298936
2800;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
1095;Luke Lawrence;;;;;;
2197;Ricard Cardús;;;;;;
1045;Fabrizio Lai;;;;;;
554;Randy Gevers;;;;;;
1678;Sergio Gadea;60;167;;2003-03-22;;
1499;Toby Markham;;;;;;
1726;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
524;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
3489;Niccolò Antonelli;56;166;Cattolica;1996-02-23;43,9639933;12,7441515
1643;Niccolò Canepa;69;181;Genova;1988-05-14;44,40726;8,9338624
1675;Sascha Hommel;;;Reichenbach;1990-02-27;50,6200076;12,298936
1749;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
1752;Danny Kent;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
1377;Casey Stoner;;;Southport;1985-10-16;53,6475988;-3,0041751
3466;Luca Marini;69;184;Urbino;1997-08-10;43,7262608;12,6363135
2411;Dominique Aegerter;69;174;Rohrbach;1990-09-30;49,0460974;7,2655417
131;Nico Kehrer;;;;;;
2966;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
1743;Casey Stoner;;;Southport;1985-10-16;53,6475988;-3,0041751
1383;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
337;Mirko Giansanti;;;;;;
1023;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
3456;Kanta Hamada;;;;;;
3487;Miguel Oliveira;63;170;Pragal;1995-01-04;38,6662386;-9,1799968
843;Daniel Sáez;;;Almoradi;1996-11-21;38,1096615;-0,7919322
2558;Danny Webb;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
551;Radomil Rous;;;;;;
3488;Miquel Pons;72;180;Palma de Mallorca;1997-08-01;39,5695818;2,6500745
3329;Matteo Bertelle;60;173;;2004-02-18;;
879;Iori Namihira;;;;;;
2068;Álex Márquez;65;180;Cervera;1996-04-23;41,6730667;1,2729426
1623;Marc Márquez;64;169;Cervera;1993-02-17;41,6730667;1,2729426
2392;Andrea Migno;60;165;Cattolica;1996-01-10;43,9639933;12,7441515
3145;Dennis Foggia;57;164;Rome;2001-01-07;41,8933203;12,4829321
2113;Efrén Vázquez;56;160;Barakaldo;1986-09-02;43,29548;-2,9900933
1865;Santiago Hernández;72;180;Madrid;1997-09-23;40,4167047;-3,7035825
2371;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
594;Youichi Ui;;;Chiba;1972-11-27;35,549399;140,2647303
237;Christian Gemmel;;;;;;
2775;Patrik Pulkkinen;;;;;;
3518;Takuya Tsuda;;;;;;
2700;Dimas Ekky Pratama;;;;;;
1862;Ricard Cardús;;;;;;
3382;Álex Márquez;65;180;Cervera;1996-04-23;41,6730667;1,2729426
3402;Bo Bendsneyder;69;184;Rotterdam;1999-03-04;51,9244424;4,47775
230;Casey Stoner;;;Southport;1985-10-16;53,6475988;-3,0041751
2901;Marcel Schrötter;68;171;Landsberg;1993-01-02;48,0514973;10,8737728
468;Hiroshi Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
2916;Philipp Öttl;;;;;;
3224;Tommaso Marcon;;;;;;
2206;Simone Corsi;;;;;;
542;Nobuatsu Aoki;;;;;;
2823;Andrea Migno;60;165;Cattolica;1996-01-10;43,9639933;12,7441515
3276;Eric Granado;70;173;Sao Paulo;1996-06-10;-23,5506507;-46,6333824
2591;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
3363;Takaaki Nakagami;70;175;Chiba;1992-02-09;35,549399;140,2647303
3366;Tatsuki Suzuki;61;171;Chiba;1997-09-24;35,549399;140,2647303
2947;Valentino Rossi;;;Urbino;1979-02-16;43,7262608;12,6363135
2027;Rafid Topan Sucipto;;;;;;
2235;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
2822;Andrea Locatelli;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
2829;Brad Binder;63;170;Potchefstroom;1995-08-11;-26,707778;27,095833
3264;Danilo Petrucci;80;181;Terni;1990-10-24;42,6539486;12,439652829139407
