"id_team","id_constructor_fk","des_team","bool_independent","des_motorcycle","type_motorcycle","tyre_supplier","rider_full_name","rounds_participated","racing_class","season"
971,77,Team Tóth,,Aprilia RS 125 R,prototype,Dunlop,Imre Tóth,"1–10, 12–17","125cc",2006
972,95,Tech 3 Yamaha,,YZR-M1,prototype,Dunlop,Carlos Checa,All,motogp,2006
973,95,Tech 3 Yamaha,,YZR-M1,prototype,Dunlop,James Ellison,All,motogp,2006
974,84,Thai Honda Castrol Endurance,,Honda RS250R,prototype,Dunlop,Ratthapark Wilairot,"15","250cc",2006
975,78,TicinoHosting Campetella Racing,,Aprilia RSV 250,prototype,Dunlop,Taro Sekiguchi,"1, 12–17","250cc",2006
976,78,TicinoHosting Campetella Racing,,Aprilia RSV 250,prototype,Dunlop,Chaz Davies,"1–5","250cc",2006
977,78,TicinoHosting Campetella Racing,,Aprilia RSV 250,prototype,Dunlop,Andrea Ballerini,"2–10, 12–17","250cc",2006
978,78,TicinoHosting Campetella Racing,,Aprilia RSV 250,prototype,Dunlop,Franco Battaini,"6–10","250cc",2006
979,83,TicinoHosting-MTR,,Honda RS125R,prototype,Dunlop,Roberto Lacalendola,"6","125cc",2006
980,83,TicinoHosting-MTR,,Honda RS125R,prototype,Dunlop,Daniele Rossi,"6","125cc",2006
981,83,Tom Hatton Racing,,Honda RS125R,prototype,Dunlop,Tom Hatton,"14","125cc",2006
982,83,TVX Racing-CTR Distribution,,Honda RS125R,prototype,Dunlop,Yannick Deschamps,"5","125cc",2006
983,83,Valsir Seedorf Racing,,Honda RS125R,prototype,Dunlop,Michele Conti,"1–10, 12–17","125cc",2006
984,83,Valsir Seedorf Racing,,Honda RS125R,prototype,Dunlop,Fabrizio Lai,"1–10, 12–17","125cc",2006
985,77,Varenhof Racing Team,,Aprilia RS 125 R,prototype,Dunlop,Hugo van den Berg,"1, 5, 7–8, 12, 17","125cc",2006
986,78,VFT Racing,,Aprilia RSV 250,prototype,Dunlop,Omar Menghi,"6","250cc",2006
987,83,Villiers Team Competition,,Honda RS125R,prototype,Dunlop,Matthieu Lussiana,"5","125cc",2006
988,94,Will Access With Plus Myu,,Yamaha TZ 250,prototype,Dunlop,Seijin Oikawa,"15","250cc",2006
989,84,Winona Racing,,Honda RS250R,prototype,Dunlop,Dan Linfoot,"5–7, 9–10, 12, 16–17","250cc",2006
990,77,WTR Blauer USA,,Aprilia RS 125 R,prototype,Dunlop,Enrique Jerez,"1","125cc",2006
991,77,WTR Blauer USA,,Aprilia RS 125 R,prototype,Dunlop,Andrea Iannone,"13","125cc",2006
992,77,WTR Blauer USA,,Aprilia RS 125 R,prototype,Dunlop,Hiroaki Kuzuhara,"14–17","125cc",2006
993,77,WTR Blauer USA,,Aprilia RS 125 R,prototype,Dunlop,Michele Pirro,"2–10, 12","125cc",2006
994,78,WTR Blauer USA,,Aprilia RSV 250,prototype,Dunlop,Michele Danese,"1–3","250cc",2006
995,78,WTR Blauer USA,,Aprilia RSV 250,prototype,Dunlop,Jordi Carchano,"5–10, 12–17","250cc",2006
996,84,Wurth Honda BQR,,Honda RS250R,prototype,Dunlop,Sinan Sofuoğlu,"1, 3","250cc",2006
997,84,Wurth Honda BQR,,Honda RS250R,prototype,Dunlop,Arturo Tizón,"1–10, 12–17","250cc",2006
998,84,Wurth Honda BQR,,Honda RS250R,prototype,Dunlop,Martín Cárdenas,"1–7","250cc",2006
999,84,Wurth Honda BQR,,Honda RS250R,prototype,Dunlop,Aleix Espargaró,"8–10, 12–17","250cc",2006
1000,83,www.sp125racing.com,,Honda RS125R,prototype,Dunlop,Kyle Kentish,"9","125cc",2006
1001,93,Yamaha Indonesia,,Yamaha TZ125,prototype,Dunlop,Doni Tata Pradita,"13","125cc",2006
1002,94,Yamaha Tianjian Racing Team,,Yamaha TZ 250,prototype,Dunlop,Shi Zhao Huang,"4","250cc",2006
1003,94,Yamaha Tianjian Racing Team,,Yamaha TZ 250,prototype,Dunlop,Xiao Jin,"4","250cc",2006
1004,83,Équipe de France FFM,,Honda RS125R,prototype,Dunlop,Clément Dunikowski,"5","125cc",2006
1005,103,Abbink Bos Racing,,Honda RS125R,prototype,Bridgestone,Georg Fröhlich,"10","125cc",2007
1006,103,Abbink Bos Racing,,Honda RS125R,prototype,Dunlop,Jasper Iwema,"9","125cc",2007
1007,96,ADAC Nordbayern EV,,Aprilia RS 125 R,prototype,Dunlop,Tobias Siegert,"3, 6","125cc",2007
1008,103,Adac Sachsen Junior Team,,Honda RS125R,prototype,Dunlop,Sebastian Eckner,"10","125cc",2007
1009,98,Ajo Motorsport,,Derbi RS 125 R,prototype,Dunlop,Michael Ranseder,"1–10, 12–18","125cc",2007
1010,98,Ajo Motorsport,,Derbi RS 125 R,prototype,Dunlop,Robert Mureșan,"1–10, 12–18","125cc",2007
1011,104,AMC Schleizer Dreieck ADAC,,Honda RS250R,prototype,Dunlop,Thomas Walther,"10","250cc",2007
1012,97,Andalucia GFC MAS,,Aprilia RSW 250,prototype,Dunlop,Álvaro Molina,"2, 7, 10, 14, 18","250cc",2007
1013,97,Angaia Racing,,Aprilia RSW 250,prototype,Dunlop,Jules Cluzel,"1–10, 12–18","250cc",2007
1014,97,Aprilia Racing,,Aprilia RSA 250,prototype,Dunlop,Alex Debón,"2, 7, 12, 18","250cc",2007
1015,103,Arie Molenaar Racing,,Honda RS125R,prototype,Dunlop,Joey Litjens,"1–10, 12–14, 16–18","125cc",2007
1016,103,Arie Molenaar Racing,,Honda RS125R,prototype,Dunlop,Danny Webb,"1–10, 12–18","125cc",2007
1017,103,Ascat. Madrid Team,,Honda RS125R,prototype,Dunlop,Iván Maestro,"18","125cc",2007
1018,96,Bancaja Aspar,,Aprilia RS 125 R,prototype,Dunlop,Gábor Talmácsi,"1–10, 12–18","125cc",2007
1019,96,Bancaja Aspar,,Aprilia RSA 125,prototype,Dunlop,Sergio Gadea,"1–10, 12–18","125cc",2007
1020,96,Bancaja Aspar,,Aprilia RSA 125,prototype,Dunlop,Héctor Faubel,"1–10, 12–18","125cc",2007
1021,96,Belson Campetella Racing,,Aprilia RS 125 R,prototype,Dunlop,Pol Espargaró,"1–10, 12–18","125cc",2007
1022,96,Blusens Aprilia,,Aprilia RS 125 R,prototype,Dunlop,Hugo van den Berg,"1–10, 12–13","125cc",2007
1023,96,Blusens Aprilia,,Aprilia RS 125 R,prototype,Dunlop,Pablo Nieto,"1–10, 12–18","125cc",2007
1024,96,Blusens Aprilia Germany,,Aprilia RS 125 R,prototype,Dunlop,Stefan Bradl,"7, 9–10, 13–18","125cc",2007
1025,97,Blusens Aprilia Germany,,Aprilia RSW 250,prototype,Dunlop,Aleix Espargaró,"1–10, 12–18","250cc",2007
1026,97,Blusens Aprilia Germany,,Aprilia RSW 250,prototype,Dunlop,Arturo Tizón,"1–6","250cc",2007
1027,97,Blusens Aprilia Germany,,Aprilia RSW 250,prototype,Dunlop,Efrén Vázquez,"8–10, 12–18","250cc",2007
1028,113,BM Groundworks,,Yamaha TZ 250,prototype,Dunlop,Toby Markham,"8","250cc",2007
1029,103,Bretagne Organisation Sport,,Honda RS125R,prototype,Dunlop,Gwen Le Badezet,"5","125cc",2007
1030,104,Burning Blood Racing,,Honda RS250R,prototype,Dunlop,Takumi Takahashi,"15","250cc",2007
1031,97,Campetella Racing,,Aprilia RSW 250,prototype,Dunlop,Taro Sekiguchi,"1–10, 12, 16–18","250cc",2007
1032,97,Campetella Racing,,Aprilia RSW 250,prototype,Dunlop,Fabrizio Lai,"1–10, 12–18","250cc",2007
1033,97,Cardion AB Motoracing,,Aprilia RSW 250,prototype,Dunlop,Karel Abraham,"1–10, 12–18","250cc",2007
1034,103,Cemelog-Hanusch,,Honda RS125R,prototype,Dunlop,Nikolett Kovács,"3","125cc",2007
1035,96,Cool Rental Racing TH,,Aprilia RS 125 R,prototype,Dunlop,Roy Pouw,"9","125cc",2007
1036,97,De Arend Racing,,Aprilia RSW 250,prototype,Dunlop,Randy Gevers,"9","250cc",2007
1037,113,Dennis Trollope Racing,,Yamaha TZ 250,prototype,Dunlop,Alex Kenchington,"8","250cc",2007
1038,99,Ducati Marlboro Team,,Desmosedici GP7,prototype,Bridgestone,Casey Stoner,All,motogp,2007
1039,99,Ducati Marlboro Team,,Desmosedici GP7,prototype,Bridgestone,Loris Capirossi,All,motogp,2007
1040,114,Dunlop Yamaha Tech 3,,YZR-M1,prototype,Dunlop,Makoto Tamada,All,motogp,2007
1041,114,Dunlop Yamaha Tech 3,,YZR-M1,prototype,Dunlop,Sylvain Guintoli,All,motogp,2007
1042,103,Dydo Miu Racing,,Honda RS125R,prototype,Dunlop,Kazuma Watanabe,"15","125cc",2007
1043,96,Ellegi Racing,,Aprilia RS 125 R,prototype,Dunlop,Roberto Lacalendola,"13","125cc",2007
1044,96,Emmi Caffe Latte,,Aprilia RS 125 R,prototype,Dunlop,Sandro Cortese,"1–10, 12–18","125cc",2007
1045,97,Emmi Caffe Latte,,Aprilia RSA 250,prototype,Dunlop,Thomas Lüthi,"1–10, 12–18","250cc",2007
1046,103,FFM Honda GP 125,,Honda RS125R,prototype,Dunlop,Louis Rossi,"14","125cc",2007
1047,103,FFM Honda GP 125,,Honda RS125R,prototype,Dunlop,Cyril Carrillo,"17","125cc",2007
1048,103,FFM Honda GP 125,,Honda RS125R,prototype,Dunlop,Alexis Masbou,"1–10, 12–18","125cc",2007
1049,100,FGR 07 Team,,FGR,prototype,Dunlop,Karel Majek,"12","125cc",2007
1050,114,Fiat Yamaha Team,,YZR-M1,prototype,Michelin,Colin Edwards,All,motogp,2007
1051,114,Fiat Yamaha Team,,YZR-M1,prototype,Michelin,Valentino Rossi,All,motogp,2007
1052,96,FMCV Team Machado,,Aprilia RS 125 R,prototype,Dunlop,Pere Tutusaus,"2, 7, 14, 18","125cc",2007
1053,97,Fortuna Aprilia,,Aprilia RSA 250,prototype,Dunlop,Jorge Lorenzo,"1–10, 12–18","250cc",2007
1054,101,Friba,,Friba,prototype,Dunlop,Federico Biaggi,"13","125cc",2007
1055,113,History Racing TZ Club Italia,,Yamaha TZ 250,prototype,Dunlop,Thomas Tallevi,"6","250cc",2007
1056,105,Honda Gresini,,RC212V,prototype,Bridgestone,Michel Fabrizio,"10",motogp,2007
1057,105,Honda Gresini,,RC212V,prototype,Bridgestone,Miguel Duhamel,"11",motogp,2007
1058,105,Honda Gresini,,RC212V,prototype,Bridgestone,Toni Elías,"1–9, 12–18",motogp,2007
1059,105,Honda Gresini,,RC212V,prototype,Bridgestone,Marco Melandri,All,motogp,2007
1060,104,Honda LCR,,Honda RS250R,prototype,Dunlop,Eugene Laverty,"1–10, 12–18","250cc",2007
1061,105,Honda LCR,,RC212V,prototype,Michelin,Carlos Checa,All,motogp,2007
1062,103,Honda Schumann Reisen,,Honda RS125R,prototype,Dunlop,Toni Wirsing,"12","125cc",2007
1063,103,Honda Suzuka Racing,,Honda RS125R,prototype,Dunlop,Iori Namihira,"15","125cc",2007
1064,103,"Humangest Racing Team 125cc
Kopron Team Scot",,Honda RS125R,prototype,Dunlop,Stefano Musco,"1","125cc",2007
1065,103,"Humangest Racing Team 125cc
Kopron Team Scot",,Honda RS125R,prototype,Dunlop,Mike Di Meglio,"1–2, 4–10, 12–18","125cc",2007
1066,103,"Humangest Racing Team 125cc
Kopron Team Scot",,Honda RS125R,prototype,Dunlop,Dino Lombardi,"2–6, 10, 12–18","125cc",2007
1067,103,"Humangest Racing Team 125cc
Kopron Team Scot",,Honda RS125R,prototype,Dunlop,Kev Coghlan,"3","125cc",2007
1068,103,"Humangest Racing Team 125cc
Kopron Team Scot",,Honda RS125R,prototype,Dunlop,Enrique Jerez,"8–9","125cc",2007
1069,104,"Humangest Racing Team 250cc
Kopron Team Scot",,Honda RS250RW,prototype,Dunlop,Andrea Dovizioso,"1–10, 12–18","250cc",2007
1070,104,"Humangest Racing Team 250cc
Kopron Team Scot",,Honda RS250RW,prototype,Dunlop,Yuki Takahashi,"1–4, 6–10, 12–18","250cc",2007
1071,103,IKI Racing,,Honda RS125R,prototype,Dunlop,Kev Coghlan,"8","125cc",2007
1072,106,Ilmor GP,,X3,prototype,Michelin,Andrew Pitt,"1",motogp,2007
1073,106,Ilmor GP,,X3,prototype,Michelin,Jeremy McWilliams,"1",motogp,2007
1074,96,Intermoto Czech,,Aprilia RS 125 R,prototype,Dunlop,Karel Pešek,"12","125cc",2007
1075,97,Jaap Kingma,,Aprilia RSW 250,prototype,Dunlop,Hans Smees,"9","250cc",2007
1076,96,Junior GP Racing Team,,Aprilia RS 125 R,prototype,Dunlop,Ferruccio Lamborghini,"13","125cc",2007
1077,107,Kawasaki Racing Team,,Ninja ZX-RR,prototype,Bridgestone,Roger Lee Hayden,"11",motogp,2007
1078,107,Kawasaki Racing Team,,Ninja ZX-RR,prototype,Bridgestone,Akira Yanagawa,"15",motogp,2007
1079,107,Kawasaki Racing Team,,Ninja ZX-RR,prototype,Bridgestone,Olivier Jacque,"1–4, 6–7",motogp,2007
1080,107,Kawasaki Racing Team,,Ninja ZX-RR,prototype,Bridgestone,Fonsi Nieto,"5",motogp,2007
1081,107,Kawasaki Racing Team,,Ninja ZX-RR,prototype,Bridgestone,Anthony West,"8–18",motogp,2007
1082,107,Kawasaki Racing Team,,Ninja ZX-RR,prototype,Bridgestone,Randy de Puniet,All,motogp,2007
1083,97,Kiefer-Bos-Sotin Racing,,Aprilia RSW 250,prototype,Dunlop,Alex Baldolini,"1–10, 12–18","250cc",2007
1084,97,Kiefer-Bos-Sotin Racing,,Aprilia RSW 250,prototype,Dunlop,Dirk Heidolf,"1–10, 12–18","250cc",2007
1085,104,Klub Racing Team Mayer,,Honda RS250R,prototype,Dunlop,Jiri Mayer,"12","250cc",2007
1086,105,Konica Minolta Honda,,RC212V,prototype,Michelin,Shinya Nakano,All,motogp,2007
1087,103,KRP,,Honda RS125R,prototype,Dunlop,Tom Hayward,"8","125cc",2007
1088,103,KRP,,Honda RS125R,prototype,Dunlop,Nikki Coates,"8","125cc",2007
1089,103,KRP,,Honda RS125R,prototype,Dunlop,Robbie Stewart,"8","125cc",2007
1090,103,Leigh-Smith Racing,,Honda RS125R,prototype,Dunlop,Blake Leigh-Smith,"16","125cc",2007
1091,103,Leigh-Smith Racing,,Honda RS125R,prototype,Dunlop,Jackson Leigh-Smith,"16","125cc",2007
1092,103,Lemstra Racing,,Honda RS125R,prototype,Dunlop,Patrick van de Waarsenburg,"9","125cc",2007
1093,113,Malossi & Spruce & Pro-Tec,,Yamaha TZ 250,prototype,Dunlop,Youichi Ui,"15","250cc",2007
1094,104,Maro Racing,,Honda RS250R,prototype,Dunlop,Ronald Beitler,"9","250cc",2007
1095,97,Master MVA Aspar Team,,Aprilia RSA 250,prototype,Dunlop,Alex de Angelis,"1–10, 12–18","250cc",2007
1096,97,Master MVA Aspar Team,,Aprilia RSA 250,prototype,Dunlop,Álvaro Bautista,"1–10, 12–18","250cc",2007
1097,103,Matteoni Racing,,Honda RS125R,prototype,Dunlop,Iván Maestro,"2, 7","125cc",2007
1098,96,MC Terzo Bandini,,Aprilia RS 125 R,prototype,Dunlop,Roberto Lacalendola,"6","125cc",2007
1099,103,Metallico 18 Garage,,Honda RS125R,prototype,Dunlop,Yuuichi Yanagisawa,"15","125cc",2007
1100,104,Motorcycle Comp Service,,Honda RS250R,prototype,Dunlop,Joshua Sommer,"10, 12–18","250cc",2007
1101,103,Motorsportklazienaveen,,Honda RS125R,prototype,Dunlop,Ferry Stoffer,"9","125cc",2007
1102,104,MRTT Hagen Racing,,Honda RS250R,prototype,Dunlop,Mike Velthuijzen,"9","250cc",2007
1103,96,Multimedia Racing,,Aprilia RS 125 R,prototype,Dunlop,Raffaele de Rosa,"1–10, 12–18","125cc",2007
1104,96,Multimedia Racing,,Aprilia RS 125 R,prototype,Dunlop,Dominique Aegerter,"1–10, 12–18","125cc",2007
1105,96,Multimedia Racing,,Aprilia RS 125 R,prototype,Dunlop,Simone Grotzkyj,"1–8, 10, 12–18","125cc",2007
1106,96,Polaris World,,Aprilia RS 125 R,prototype,Dunlop,Joan Olivé,"1–10, 12–18","125cc",2007
1107,96,Polaris World,,Aprilia RSA 125,prototype,Dunlop,Mattia Pasini,"1–10, 12–18","125cc",2007
1108,113,Postmus Racing,,Yamaha TZ 250,prototype,Dunlop,Erwin Postmus,"9","250cc",2007
1109,99,Pramac d'Antin,,Desmosedici GP7,prototype,Bridgestone,Chaz Davies,"11, 16–18",motogp,2007
1110,99,Pramac d'Antin,,Desmosedici GP7,prototype,Bridgestone,Iván Silva,"12",motogp,2007
1111,99,Pramac d'Antin,,Desmosedici GP7,prototype,Bridgestone,Shinichi Ito,"15",motogp,2007
1112,99,Pramac d'Antin,,Desmosedici GP7,prototype,Bridgestone,Alex Hofmann,"1–10, 13–14",motogp,2007
1113,99,Pramac d'Antin,,Desmosedici GP7,prototype,Bridgestone,Alex Barros,All,motogp,2007
1114,103,Project Muy FRS,,Honda RS125R,prototype,Dunlop,Shoya Tomizawa,"15","125cc",2007
1115,96,Quinto Almoradi,,Aprilia RS 125 R,prototype,Dunlop,Daniel Sáez,"2, 18","125cc",2007
1116,96,Racc Aprilia,,Aprilia RS 125 R,prototype,Dunlop,Ricard Cardús,"12, 14","125cc",2007
1117,96,RCGM Team,,Aprilia RS 125 R,prototype,Dunlop,Simone Sancioni,"6, 13","125cc",2007
1118,109,Red Bull KTM 125,,KTM 125 FRR,prototype,Dunlop,Randy Krummenacher,"1–10, 12–18","125cc",2007
1119,109,Red Bull KTM 125,,KTM 125 FRR,prototype,Dunlop,Stevie Bonsey,"1–10, 12–18","125cc",2007
1120,109,Red Bull KTM 125,,KTM 125 FRR,prototype,Dunlop,Tomoyoshi Koyama,"1–10, 12–18","125cc",2007
1121,110,Red Bull KTM 250,,KTM 250 FRR,prototype,Dunlop,Hiroshi Aoyama,"1–10, 12–18","250cc",2007
1122,110,Red Bull KTM 250,,KTM 250 FRR,prototype,Dunlop,Mika Kallio,"1–10, 12–18","250cc",2007
1123,103,Red Bull MotoGP Academy,,Honda RS125R,prototype,Dunlop,Takaaki Nakagami,"18","125cc",2007
1124,103,Repsol Honda 125cc,,Honda RS125R,prototype,Dunlop,Bradley Smith,"1–10, 12–18","125cc",2007
1125,103,Repsol Honda 125cc,,Honda RS125R,prototype,Dunlop,Esteve Rabat,"1–5, 7–10, 11–18","125cc",2007
1126,104,Repsol Honda 250cc,,Honda RS250RW,prototype,Dunlop,Julián Simón,"1–10, 12–18","250cc",2007
1127,104,Repsol Honda 250cc,,Honda RS250RW,prototype,Dunlop,Shuhei Aoyama,"1–10, 12–18","250cc",2007
1128,105,Repsol Honda Team,,RC212V,prototype,Michelin,Nicky Hayden,All,motogp,2007
1129,105,Repsol Honda Team,,RC212V,prototype,Michelin,Dani Pedrosa,All,motogp,2007
1130,103,Rhys Moller Racing,,Honda RS125R,prototype,Dunlop,Rhys Moller,"16","125cc",2007
1131,111,Rizla Suzuki MotoGP,,GSV-R,prototype,Bridgestone,Nobuatsu Aoki,"17",motogp,2007
1132,111,Rizla Suzuki MotoGP,,GSV-R,prototype,Bridgestone,Kousuke Akiyoshi,"2, 15",motogp,2007
1133,111,Rizla Suzuki MotoGP,,GSV-R,prototype,Bridgestone,John Hopkins,All,motogp,2007
1134,111,Rizla Suzuki MotoGP,,GSV-R,prototype,Bridgestone,Chris Vermeulen,All,motogp,2007
1135,103,Rohac & Fetja,,Honda RS125R,prototype,Dunlop,Michal Prášek,"12","125cc",2007
1136,96,Sachsenring Motorrad Unger,,Aprilia RS 125 R,prototype,Dunlop,Eric Hübsch,"10","125cc",2007
1137,96,Sachsenring Motorrad Unger,,Aprilia RS 125 R,prototype,Dunlop,Patrick Unger,"10","125cc",2007
1138,96,SGM Racing,,Aprilia RS 125 R,prototype,Dunlop,Ivo Relvas,"14","125cc",2007
1139,96,Skilled ISPA Racing Team,,Aprilia RS 125 R,prototype,Dunlop,Ferruccio Lamborghini,"16–18","125cc",2007
1140,96,Skilled ISPA Racing Team,,Aprilia RS 125 R,prototype,Dunlop,Federico Sandi,"1–10, 12–15","125cc",2007
1141,96,Skilled ISPA Racing Team,,Aprilia RS 125 R,prototype,Dunlop,Simone Corsi,"1–10, 12–18","125cc",2007
1142,103,SP12 KGD Racing,,Honda RS125R,prototype,Dunlop,Luke Jones,"8","125cc",2007
1143,102,Squadra Corse Metis Gilera,,Gilera RSW 250 LE,prototype,Dunlop,Marco Simoncelli,"1–10, 12–18","250cc",2007
1144,102,Squadra Corse Metis Gilera,,Gilera RSW 250 LE,prototype,Dunlop,Roberto Locatelli,"1–2, 5–10, 12–18","250cc",2007
1145,113,St Neot's Motorcycle Co,,Yamaha TZ 250,prototype,Dunlop,Andrew Sawford,"8","250cc",2007
1146,96,Superbike Gyorsasagi MSE,,Aprilia RS 125 R,prototype,Dunlop,Alen Győrfi,"3, 18","125cc",2007
1147,104,Team Extremadura,,Honda RS250R,prototype,Dunlop,Santiago Barragán,"2, 7, 14, 18","250cc",2007
1148,97,Team McDonald's,,Aprilia RSW 250,prototype,Dunlop,Luke Lawrence,"14","250cc",2007
1149,108,Team Roberts,,KR212V,prototype,Michelin,Kenny Roberts Jr.,"1–7",motogp,2007
1150,108,Team Roberts,,KR212V,prototype,Michelin,Kurtis Roberts,"6–7",motogp,2007
1151,108,Team Roberts,,KR212V,prototype,Michelin,Kurtis Roberts,"8–18",motogp,2007
1152,96,Team Sicilia,,Aprilia RS 125 R,prototype,Dunlop,Lorenzo Zanetti,"1–10, 12–18","125cc",2007
1153,96,Team Sicilia,,Aprilia RS 125 R,prototype,Dunlop,Roberto Tamburini,"1–10, 12–18","125cc",2007
1154,97,Team Sicilia,,Aprilia RSW 250,prototype,Dunlop,Federico Sandi,"16–18","250cc",2007
1155,97,Team Sicilia,,Aprilia RSW 250,prototype,Dunlop,Anthony West,"1–7","250cc",2007
1156,97,Team Sicilia,,Aprilia RSW 250,prototype,Dunlop,Dan Linfoot,"8–10, 12–15","250cc",2007
1157,97,Team Toth Aprilia,,Aprilia RSA 250,prototype,Dunlop,Héctor Barberá,"1–10, 12–18","250cc",2007
1158,97,Team Toth Aprilia,,Aprilia RSW 250,prototype,Dunlop,Imre Tóth,"1–10, 12–18","250cc",2007
1159,113,TEC-2 & Kyushukyoritsu Univ.,,Yamaha TZ 250,prototype,Dunlop,Yuki Hamamoto,"15","250cc",2007
1160,112,TEC-2 & Ogiya,,Yamaha TZ125,prototype,Dunlop,Nayuta Mizuno,"15","125cc",2007
1161,104,Thai Honda PTT-SAG,,Honda RS250R,prototype,Dunlop,Ratthapark Wilairot,"1–10, 12–18","250cc",2007
1162,104,TNT Express Team Fila,,Honda RS250R,prototype,Dunlop,Luke Lawrence,"8","250cc",2007
1163,103,TVX Racing - TJP,,Honda RS125R,prototype,Dunlop,Romain Maitre,"5","125cc",2007
1164,98,Valsir Seedorf Derbi,,Derbi RS 125 R,prototype,Dunlop,Nicolás Terol,"1–10, 12–18","125cc",2007
1165,98,Valsir Seedorf Derbi,,Derbi RS 125 R,prototype,Dunlop,Lukáš Pešek,"1–10, 12–18","125cc",2007
1166,97,VET Racing,,Aprilia RSW 250,prototype,Dunlop,Omar Menghi,"6, 13","250cc",2007
1167,103,Villiers Team Competition,,Honda RS125R,prototype,Dunlop,Steven Le Coquen,"5","125cc",2007
1168,103,Villiers Team Competition,,Honda RS125R,prototype,Dunlop,Julien Cartron,"5","125cc",2007
1169,113,Will Access With Plus Myu,,Yamaha TZ 250,prototype,Dunlop,Seijin Oikawa,"15","250cc",2007
1170,103,Wintex Racing Austria,,Honda RS125R,prototype,Dunlop,Philipp Eitzinger,"7, 9","125cc",2007
1171,96,WTR Blauer USA,,Aprilia RS 125 R,prototype,Dunlop,Glenn Scott,"16","125cc",2007
1172,96,WTR Blauer USA,,Aprilia RS 125 R,prototype,Dunlop,Andrea Iannone,"1–10, 12–18","125cc",2007
1173,96,WTR Blauer USA,,Aprilia RS 125 R,prototype,Dunlop,Stefano Bianco,"1–6, 8–10, 12–15, 17–18","125cc",2007
1174,113,Yamaha Indonesia Pertamina RT,,Yamaha TZ 250,prototype,Dunlop,Doni Tata Pradita,"17","250cc",2007
1175,113,Yes! Yamaha Tianjian,,Yamaha TZ 250,prototype,Dunlop,Shi Zhao Huang,"4","250cc",2007
1176,113,Yes! Yamaha Tianjian,,Yamaha TZ 250,prototype,Dunlop,Xiao Jin,"4","250cc",2007
1177,97,Zongshen Team Of China,,Aprilia RSW 250,prototype,Dunlop,Zhu Wang,"12, 14","250cc",2007
1178,97,Zongshen Team Of China,,Aprilia RSW 250,prototype,Dunlop,Chow Ho-Wan,"12, 14, 16","250cc",2007
1179,103,Équipe de France Espoir,,Honda RS125R,prototype,Dunlop,Valentin Debise,"5","125cc",2007
1180,120,"18 Garage Racing",,Honda RS125R,prototype,Dunlop,Yuuichi Yanagisawa,"15","125cc",2008
1181,127,Abbink Bos Racing,,Seel,prototype,Bridgestone,Joey Litjens,"9","125cc",2008
1182,127,Abbink Bos Racing,,Seel,prototype,Bridgestone,Jasper Iwema,"9","125cc",2008
1183,115,ADAC Nordbayern e.V.,,Aprilia RS 125 R,prototype,Dunlop,Tobias Siegert,"5, 10","125cc",2008
1184,117,Ajo Motorsport,,Derbi RS 125 R,prototype,Dunlop,Dominique Aegerter,"1–10, 12–18","125cc",2008
1185,117,Ajo Motorsport,,Derbi RSA 125,prototype,Dunlop,Mike Di Meglio,"1–10, 12–18","125cc",2008
1186,117,Ajo Motorsports Jnr. Project,,Derbi RS 125 R,prototype,Dunlop,Robert Gull,"9","125cc",2008
1187,118,Alice Team,,Desmosedici GP8,prototype,Bridgestone,Toni Elías,All,motogp,2008
1188,118,Alice Team,,Desmosedici GP8,prototype,Bridgestone,Sylvain Guintoli,All,motogp,2008
1189,115,Alpo Atlético de Madrid,,Aprilia RS 125 R,prototype,Dunlop,Cristian Trabalón,"18","125cc",2008
1190,115,Alpo Atlético de Madrid,,Aprilia RS 125 R,prototype,Dunlop,Pere Tutusaus,"18","125cc",2008
1191,120,Alpo Atlético de Madrid,,Honda RS125R,prototype,Dunlop,Iván Maestro,"2","125cc",2008
