"id_rider","id_team_fk","rider_full_name","rider_name","rider_lastname","season","rider_number","racing_class","rounds_string","rounds_participated","rider_weight","rider_height","loc_birth","date_birth","birth_latitude","birth_longitude"
3580,3634,Fabio Quartararo,Fabio,Quartararo,2023,20,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,177,Nice,1999-04-20,43.7009358,7.2683912
2744,2811,Karel Hanika,Karel,Hanika,2017,98,moto2,{10},{10},64,180,Brno,1990-01-02,49.1922443,16.6113382
2073,2218,Aizat Malik,Aizat,Malik,2013,79,moto3,{14},{14},,,,,,
583,491,Toshihisa Kuzuhara,Toshihisa,Kuzuhara,2004,62,"125cc",{12},{12},,,Okinawa,1965-02-17,26.5707754,128.0255901
1399,1489,Gábor Talmácsi,Gábor,Talmácsi,2009,41,motogp,"{6,7,8,9,10,11,12,13,14,15,16,17}","{6,7,8,9,10,11,12,13,14,15,16,17}",,,,,,
233,240,Cheung Wai On,Cheung,Wai On,2003,64,"125cc",{1},{1},,,,,,
1277,1195,Lukáš Pešek,Lukáš,Pešek,2008,52,"250cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",,,,,,
2017,2003,Mike Di Meglio,Mike,Di Meglio,2012,63,moto2,"{1,2,3,4,5,6,7}","{1,2,3,4,5,6,7}",70,171,Toulouse,1988-01-17,43.6044622,1.4442469
3206,3203,Pol Espargaró,Pol,Espargaró,2020,44,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,170,Granollers,1991-06-10,41.6079555,2.2876008
2952,2838,Xavi Vierge,Xavi,Vierge,2018,97,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,174,Barcelona,1997-04-30,41.3828939,2.1774322
2920,2959,Raúl Fernández,Raúl,Fernández,2018,25,moto3,"{7,14,19}","{7,14,19}",68,179,Madrid,2000-10-23,40.4167047,-3.7035825
2146,2107,Juan Francisco Guevara,Juan Francisco,Guevara,2013,58,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",62,164,Lorca,1995-08-19,37.6712139,-1.6990431
1677,1613,Scott Redding,Scott,Redding,2010,45,moto2,"{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}",78,185,Quedgeley,1993-01-04,51.8274128,-2.2773034
3278,3304,Fabio Quartararo,Fabio,Quartararo,2021,20,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,177,Nice,1999-04-20,43.7009358,7.2683912
2706,2686,Fabio Di Giannantonio,Fabio,Di Giannantonio,2017,21,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",68,175,Roma,1998-10-10,41.8933203,12.4829321
3204,3127,Niki Tuuli,Niki,Tuuli,2020,66,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,181,Imatra,1995-10-26,61.1923342,28.7716996
2669,2786,Adam Norrodin,Adam,Norrodin,2017,7,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
3139,3197,Carlos Tatay,Carlos,Tatay,2020,99,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,174,Valencia,2003-05-07,39.4697065,-0.3763353
178,193,Steve Jenkner,Steve,Jenkner,2002,17,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
2029,1968,Randy Krummenacher,Randy,Krummenacher,2012,4,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,16,17}","{1,2,3,4,5,6,7,8,9,10,11,12,16,17}",70,180,Gossau,1990-02-24,47.4155906,9.249359
1700,1617,Wayne Maxwell,Wayne,Maxwell,2010,47,moto2,{16},{16},,,,,,
2911,2955,Mike Jones,Mike,Jones,2018,7,motogp,{17},{17},72,180,Palma de Mallorca,1997-08-01,39.5695818,2.6500745
3044,3113,Lorenzo Savadori,Lorenzo,Savadori,2019,32,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,177,Cesena,1993-04-04,44.136352,12.2422442
1881,1770,Thomas Lüthi,Thomas,Lüthi,2011,12,moto2,"{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}",67,172,Oberdiessbach,1986-09-06,46.8399962,7.6192848
3000,2970,Eric Granado,Eric,Granado,2019,51,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",70,173,Sao Paulo,1996-06-10,-23.5506507,-46.6333824
2733,2678,John McPhee,John,McPhee,2017,17,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,167,Oban,1994-07-14,56.415695,-5.4734688
786,664,Toni Elías,Toni,Elías,2005,24,motogp,"{1,2,3,4,8,9,10,11,12,13,14,15,16,17}","{1,2,3,4,8,9,10,11,12,13,14,15,16,17}",61,163,Manresa,1983-03-26,41.7288939,1.8286765
1298,1267,Paul Jordan,Paul,Jordan,2008,68,"125cc",{8},{8},,,,,,
3631,3534,Marcos Ramírez,Marcos,Ramírez,2023,24,moto2,"{11,12,13,14,15,16,17,18,19,20}","{11,12,13,14,15,16,17,18,19,20}",63,179,Conil de la Frontera,1997-12-16,36.277054,-6.0881874
23,17,Chojun Kameya,Chojun,Kameya,2002,49,"250cc",{1},{1},,,,,,
852,957,Eric Hübsch,Eric,Hübsch,2006,72,"125cc",{10},{10},,,,,,
819,990,Andrea Iannone,Andrea,Iannone,2006,29,"125cc",{13},{13},74,179,Vasto,1989-08-09,42.12434,14.705923
1687,1563,Tatsuya Yamaguchi,Tatsuya,Yamaguchi,2010,99,moto2,{12},{12},,,,,,
1778,1860,Jack Miller,Jack,Miller,2011,73,"125cc",{9},{9},64,173,Townsville,1995-01-18,-19.2569391,146.8239537
621,614,Brent Rigoli,Brent,Rigoli,2005,70,"125cc",{15},{15},,,,,,
1301,1196,PJ Jacobsen,PJ,Jacobsen,2008,54,"125cc",{14},{14},,,,,,
1154,1064,Stefano Musco,Stefano,Musco,2007,76,"125cc",{1},{1},70,183,Rimini,1999-03-29,43.9470982,12.630768610516004
2024,2062,Niklas Ajo,Niklas,Ajo,2012,31,moto3,"{1,2,4,5,6,7,8,9,10,12,13,14,15,16,17}","{1,2,4,5,6,7,8,9,10,12,13,14,15,16,17}",,,,,,
1074,1131,John Hopkins,John,Hopkins,2007,21,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
1427,1365,Kazuki Watanabe,Kazuki,Watanabe,2009,59,"250cc",{2},{2},,,,1990-10-02,,
3028,3050,John McPhee,John,McPhee,2019,17,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,167,Oban,1994-07-14,56.415695,-5.4734688
3145,3165,Dennis Foggia,Dennis,Foggia,2020,7,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,164,Rome,2001-01-07,41.8933203,12.4829321
3147,3143,Dominique Aegerter,Dominique,Aegerter,2020,77,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",69,174,Rohrbach,1990-09-30,49.0460974,7.2655417
413,429,Alex de Angelis,Alex,de Angelis,2004,51,"250cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,179,Rimini,1984-02-26,43.9470982,12.630768610516004
1452,1496,Mattia Pasini,Mattia,Pasini,2009,75,"250cc","{1,2,3,4,5,6,7,9,10,11,12,13}","{1,2,3,4,5,6,7,9,10,11,12,13}",67,178,Rimini,1985-08-13,43.9470982,12.630768610516004
1802,1808,Jules Cluzel,Jules,Cluzel,2011,16,moto2,"{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}",,,,,,
3135,3174,Bo Bendsneyder,Bo,Bendsneyder,2020,64,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",69,184,Rotterdam,1999-03-04,51.9244424,4.47775
313,320,Manuel Poggiali,Manuel,Poggiali,2003,54,"250cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",58,170,San Marino,1983-02-14,43.9458623,12.458306
730,737,Mika Kallio,Mika,Kallio,2005,36,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",58,166,Valkeakoski,1982-11-08,61.2637921,24.0301278
3141,3141,Danilo Petrucci,Danilo,Petrucci,2020,9,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",80,181,Terni,1990-10-24,42.6539486,12.439652829139407
634,781,Dani Pedrosa,Daniel,Pedrosa,2005,1,"250cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",,,Sabadell,1985-09-29,41.5421013,2.1138977
2877,2833,Jorge Lorenzo,Jorge,Lorenzo,2018,99,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19}",,,Palma de Mallorca,1987-05-04,39.5695818,2.6500745
2415,2434,Enea Bastianini,Enea,Bastianini,2015,33,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,168,Rimini,1997-12-30,43.9470982,12.630768610516004
656,745,Gabriele Ferro,Gabriele,Ferro,2005,20,"250cc","{1,2,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,4,5,6,7,9,10,11,12,13,14,15,16,17}",61,168,Barcelona,1996-10-12,41.3828939,2.1774322
3226,3169,Valentino Rossi,Valentino,Rossi,2020,46,motogp,"{1,2,3,4,5,6,7,8,9,12,13,14}","{1,2,3,4,5,6,7,8,9,12,13,14}",,,Urbino,1979-02-16,43.7262608,12.6363135
3035,3006,Kaito Toba,Kaito,Toba,2019,27,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",58,166,Fukuoka,2000-04-07,33.6251241,130.6180016
2371,2268,Thomas Lüthi,Thomas,Lüthi,2014,12,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,172,Oberdiessbach,1986-09-06,46.8399962,7.6192848
3351,3262,Sam Lowes,Sam,Lowes,2021,22,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,168,Lincoln,1990-09-14,40.8088861,-96.7077751
2619,2583,Mattia Pasini,Mattia,Pasini,2016,54,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,178,Rimini,1985-08-13,43.9470982,12.630768610516004
1627,1677,Marco Simoncelli,Marco,Simoncelli,2010,58,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Cattolica,1987-01-20,43.9639933,12.7441515
2739,2738,Jules Danilo,Jules,Danilo,2017,95,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,179,Milan,1995-05-18,45.4641943,9.1896346
3258,3244,Carlos Tatay,Carlos,Tatay,2021,99,moto3,"{1,2,3,4,5,6,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,10,11,12,13,14,15,16,17,18}",57,174,Valencia,2003-05-07,39.4697065,-0.3763353
1920,2069,Ben Spies,Ben,Spies,2012,11,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}",,,,,,
2592,2620,John McPhee,John,McPhee,2016,17,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}",57,167,Oban,1994-07-14,56.415695,-5.4734688
1851,1886,Pedro Rodríguez,Pedro,Rodríguez,2011,37,"125cc",{14},{14},,,,,,
1352,1356,Alberto Moncayo,Alberto,Moncayo,2009,42,"125cc","{3,6,14,17}","{3,6,14,17}",,,,,,
1572,1613,Héctor Faubel,Héctor,Faubel,2010,55,moto2,"{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}",,,,,,
3565,3565,Danilo Petrucci,Danilo,Petrucci,2023,9,motogp,{5},{5},80,181,Terni,1990-10-24,42.6539486,12.439652829139407
307,294,Luka Nedog,Luka,Nedog,2003,57,"125cc",{10},{10},,,,,,
447,535,Fabricio Perrén,Fabricio,Perrén,2004,68,"125cc",{5},{5},,,Lehman,1988-07-01,41.3170249,-76.0224235
1854,1737,Péter Sebestyén,Péter,Sebestyén,2011,56,"125cc","{3,4,5,6,7,8,9,11,12}","{3,4,5,6,7,8,9,11,12}",,,,,,
2945,2822,Tommaso Marcon,Tommaso,Marcon,2018,70,moto2,{19},{19},,,,,,
523,420,Mattia Angeloni,Mattia,Angeloni,2004,11,"125cc","{1,2,3,4,5}","{1,2,3,4,5}",,,Italia,,42.6384261,12.674297
2116,2094,Ezequiel Iturrioz,Ezequiel,Iturrioz,2013,34,moto2,"{12,13,14,15,16,17}","{12,13,14,15,16,17}",,,,,,
1599,1557,Jules Cluzel,Jules,Cluzel,2010,16,moto2,"{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}",,,,,,
1948,1965,Gino Rea,Gino,Rea,2012,8,moto2,"{4,5,6,7,8,9,10,11,12,13,14,15,16,17}","{4,5,6,7,8,9,10,11,12,13,14,15,16,17}",64,170,London,1989-09-18,51.5074456,-0.1277653
2766,2751,Maximilian Kofler,Maximilian,Kofler,2017,13,moto3,{11},{11},58,173,Voecklabruck,2000-08-18,48.0078587,13.6460378
2319,2329,Mashel Al Naimi,Mashel,Al Naimi,2014,98,moto2,{1},{1},,,,,,
1801,1871,Juan Francisco Guevara,Juan Francisco,Guevara,2011,13,"125cc",{18},{18},62,164,Lorca,1995-08-19,37.6712139,-1.6990431
418,557,Andrea Ballerini,Andrea,Ballerini,2004,50,"125cc","{1,2,3,4,5,6,7}","{1,2,3,4,5,6,7}",65,173,Alzano Lombardo,1996-10-16,45.7336026,9.730494
1287,1327,Matthew Hoyle,Matthew,Hoyle,2008,64,"125cc",{8},{8},,,,,,
3672,3613,Somkiat Chantra,Somkiat,Chantra,2023,35,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,171,Chon Buri,1998-12-15,13.1857117,101.1210777
3673,3612,Stefan Bradl,Stefan,Bradl,2023,6,motogp,"{4,12}","{4,12}",63,170,Augsburg,1989-11-29,48.3668041,10.8986971
3674,3619,Stefan Bradl,Stefan,Bradl,2023,6,motogp,"{8,13,14}","{8,13,14}",63,170,Augsburg,1989-11-29,48.3668041,10.8986971
3675,3674,Stefan Bradl,Stefan,Bradl,2023,6,motogp,{3},{3},63,170,Augsburg,1989-11-29,48.3668041,10.8986971
3676,3539,Stefano Nepa,Stefano,Nepa,2023,82,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",58,167,Giulianova,2001-11-21,42.7534856,13.9667011
3677,3638,Syarifuddin Azman,Syarifuddin,Azman,2023,63,moto3,"{1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20}",58,163,,2001-11-24,,
3678,3646,Taiga Hada,Taiga,Hada,2023,23,moto2,"{6,7,8,9,12,13,14,15,16,17,18,19,20}","{6,7,8,9,12,13,14,15,16,17,18,19,20}",,,Japan,1998-09-12,36.5748441,139.2394179
3679,3606,Taiyo Furusato,Taiyo,Furusato,2023,72,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",56,161,,2005-07-12,,
3680,3619,Takaaki Nakagami,Takaaki,Nakagami,2023,30,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",70,175,Chiba,1992-02-09,35.549399,140.2647303
3681,3619,Takumi Takahashi,Takumi,Takahashi,2023,7,motogp,{12},{12},,,Saitama,1984-07-12,35.9754168,139.4160114
3682,3606,Tatchakorn Buasri,Tatchakorn,Buasri,2023,33,moto3,"{7,10,11,17}","{7,10,11,17}",,,,2000-03-26,,
3683,3624,Tatsuki Suzuki,Tatsuki,Suzuki,2023,24,moto3,"{1,2,3,4,5,6,9,10,11,12,13,14}","{1,2,3,4,5,6,9,10,11,12,13,14}",61,171,Chiba,1997-09-24,35.549399,140.2647303
3684,3656,Tito Rabat,Tito,Rabat,2023,53,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,178,Barcelona,1989-05-25,41.3828939,2.1774322
3685,3571,Tony Arbolino,Tony,Arbolino,2023,14,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",59,171,Garbagnate Milanese,2000-08-03,45.5772279,9.080023
3686,3546,Vicente Pérez,Vicente,Pérez,2023,21,moto3,"{16,17,18,19,20}","{16,17,18,19,20}",61,179,Cullera,1997-10-21,39.1647217,-0.2542313
3687,3546,Vicente Pérez,Vicente,Pérez,2023,21,moto3,{6},{6},61,179,Cullera,1997-10-21,39.1647217,-0.2542313
3688,3550,Xavier Artigas,Xavier,Artigas,2023,43,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",61,180,Barcelona,2003-05-27,41.3828939,2.1774322
2857,2879,Hafizh Syahrin,Hafizh,Syahrin,2018,55,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,180,Ampang,1994-05-05,3.1505103,101.7601684
1774,1731,Héctor Faubel,Héctor,Faubel,2011,55,"125cc","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}",,,,,,
2770,2780,Mika Kallio,Mika,Kallio,2017,36,motogp,"{9,11,14,18}","{9,11,14,18}",58,166,Valkeakoski,1982-11-08,61.2637921,24.0301278
1432,1452,Lorenzo Zanetti,Lorenzo,Zanetti,2009,8,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",,,,,,
124,13,Max Sabbatani,Max,Sabbatani,2002,11,"125cc","{1,2,3,4,5,8,9,10,11}","{1,2,3,4,5,8,9,10,11}",39,150,Forli,1975-08-04,44.2227278,12.041273
2944,2871,Tom Booth-Amos,Tom,Booth-Amos,2018,69,moto3,{12},{12},,,,,,
1769,1737,Hiroki Ono,Hiroki,Ono,2011,76,"125cc","{1,2,3,4}","{1,2,3,4}",,,,,,
395,230,Václav Bittman,Václav,Bittman,2003,92,"125cc",{10},{10},,,,,,
2927,2866,Shizuka Okazaki,Shizuka,Okazaki,2018,13,moto3,{16},{16},,,Kanagawa,1992-06-12,35.4342935,139.374753
3569,3679,David Almansa,David,Almansa,2023,92,moto3,{14},{14},,,España,,39.3260685,-4.8379791
3048,2976,Makar Yurchenko,Makar,Yurchenko,2019,76,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
3451,3476,Jorge Martín,Jorge,Martín,2022,89,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,167,Madrid,1998-01-29,40.4167047,-3.7035825
2507,2426,Stefan Bradl,Stefan,Bradl,2015,6,motogp,"{1,2,3,4,5,6,7,8}","{1,2,3,4,5,6,7,8}",63,170,Augsburg,1989-11-29,48.3668041,10.8986971
1447,1419,Martin Glossop,Martin,Glossop,2009,91,"125cc",{10},{10},,,,,,
2810,2669,Yonny Hernández,Yonny,Hernández,2017,68,moto2,"{1,2,3,4,5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}",72,183,Medellín,1988-07-25,6.2697018,-75.60252574475943
3058,3084,Mattia Pasini,Mattia,Pasini,2019,54,moto2,{4},{4},67,178,Rimini,1985-08-13,43.9470982,12.630768610516004
282,400,Jaroslav Huleš,Jaroslav,Huleš,2003,13,"250cc","{1,2,3,4,5}","{1,2,3,4,5}",59,,Pisek,1974-07-02,49.3089887,14.147769
677,756,Jeremy McWilliams,Jeremy,McWilliams,2005,99,motogp,{11},{11},,,,,,
3163,3187,Jake Dixon,Jake,Dixon,2020,96,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13}","{1,2,3,4,5,6,7,8,9,10,11,12,13}",63,178,Dover,1996-01-15,51.1251275,1.3134228
686,737,Julián Simón,Julián,Simón,2005,60,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,17}",63,168,Villacañas,1987-04-03,39.625027,-3.333785
728,695,Michele Pirro,Michele,Pirro,2005,15,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15}",69,177,San Giovanni Rotondo,1986-07-05,41.7069106,15.7288455
3337,3346,Michele Pirro,Michele,Pirro,2021,51,motogp,{6},{6},69,177,San Giovanni Rotondo,1986-07-05,41.7069106,15.7288455
2169,2194,Luis Salom,Luis,Salom,2013,39,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",59,170,Palma de Mallorca,1991-08-07,39.5695818,2.6500745
736,741,Nicky Hayden,Nicky,Hayden,2005,69,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Owensboro,1981-07-30,37.7742152,-87.1133304
199,18,Youichi Ui,Youichi,Ui,2002,41,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Chiba,1972-11-27,35.549399,140.2647303
2298,2236,Jules Danilo,Jules,Danilo,2014,95,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,179,Milan,1995-05-18,45.4641943,9.1896346
3117,2990,Álex Márquez,Álex,Márquez,2019,73,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,180,Cervera,1996-04-23,41.6730667,1.2729426
1967,1983,Johann Zarco,Johann,Zarco,2012,5,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",68,171,Cannes,1990-07-16,43.5515198,7.0134418
894,921,José Luis Cardoso,José,Luis Cardoso,2006,30,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
2578,2579,Hiroki Ono,Hiroki,Ono,2016,76,moto3,"{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18}",,,,,,
1185,1281,Alex Baldolini,Alex,Baldolini,2008,25,"250cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",,,,,,
1126,1161,Ratthapark Wilairot,Ratthapark,Wilairot,2007,8,"250cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",,,,,,
